word,cluster
abnormals,9
acceleration,2
acceptances,5
accounting,9
accretive,5
accrual,9
accruals,9
acquirer,5
acquirers,5
acquisition,5
acquisitions,5
actuarial,0
actuarially,0
actuaries,0
adequacy,0
adjusted,9
adjustment,9
adjustments,9
advancers,3
affreightment,9
aftertax,9
aggregate,9
agribusiness,3
allocations,8
allocators,7
amalgamations,6
amort,9
amortise,4
amortising,4
amortizable,9
amortization,9
amortize,4
amortized,9
amortizes,4
amortizing,4
analyst,2
analysts,2
annualize,9
annualized,9
annuitants,0
annuity,0
annuities,0
appropriations,8
approvals,5
arbitrage,7
arbitragers,7
arbitrages,7
arbs,7
arranger,4
asset,7
assets,7
assumable,4
assumptions,9
assurer,0
assurers,7
attributable,9
audits,8
automaker,3
autos,3
backlog,9
backlogs,2
bailout,6
balances,4
bank,4
banking,7
bankrupcy,6
bankrupt,6
bankruptcy,6
bankruptcies,6
bankrupts,4
banks,4
bareboat,9
bearish,2
bearishly,2
benchmark,7
bequests,8
biennia,8
biennium,8
billings,9
billion,8
billions,8
billon,8
blowoff,2
bn,7
bolivar,1
bolivars,1
bond,7
bondholder,5
bondholders,5
bonds,7
bonuses,8
borrow,4
borrower,4
borrowers,4
borrowing,4
bottler,3
bottlers,3
bourse,3
bourses,3
boxboard,3
bps,9
brokerage,7
brokerages,7
broking,7
budget,8
budgets,8
buyback,5
buybacks,5
buyout,5
buyouts,6
bullion,3
bullions,7
callable,4
cancellable,7
cannibalization,2
capital,7
capitalization,7
capitalizations,7
carloadings,9
carmaker,3
carmakers,3
carryover,8
carryovers,8
cash,8
cashable,7
cent,8
centimos,3
cents,9
cessions,0
charterers,0
choppiness,2
cyclical,2
clawback,8
closings,6
clunkers,8
cocos,7
collateral,4
collateralize,4
collateralized,4
collateralizing,4
commodity,7
commodities,3
comparability,9
comparatives,9
comps,9
consolidated,9
consolidation,6
consolidations,6
consolidator,5
consumer,2
consumption,8
containerboard,3
contestability,7
controllership,9
convertibility,7
correction,2
costless,8
costlier,8
costs,8
counterbid,5
countertrend,2
covenants,4
coverages,0
credit,4
creditors,6
crisis,2
crude,3
currency,1
currencies,1
curtailment,6
curtailments,6
cutback,6
cutbacks,6
cuts,6
deactivations,9
debenture,5
debentures,5
debit,4
debits,4
debt,4
debtors,4
debts,4
decarbonisation,8
decelerate,2
decelerating,2
deceleration,2
decile,8
deciles,8
decimalization,7
decline,2
decliners,3
declines,2
declining,2
decoupled,2
decoupling,2
decrease,9
decreased,9
decreases,9
deductibility,8
deductible,0
deductibles,0
default,4
defaulted,4
defaulting,4
defaults,4
defeasance,4
deferrable,4
deferrals,8
deficit,8
deficits,8
deflator,2
delinquency,4
delinquencies,4
delist,5
delisted,5
delisting,5
demand,2
demerge,5
denominate,7
denominated,7
denuclearization,3
depletable,9
deposit,4
depositor,4
depositors,4
deposits,4
depreciate,7
depreciated,9
depreciating,7
depreciation,9
depreciations,9
depressionary,2
derated,7
deregulated,7
deregulation,6
deregulations,8
derivative,7
derivatives,7
deterioration,2
deteriorations,2
devaluate,7
devaluating,7
devaluation,6
devaluations,6
differentials,2
diluted,9
dilution,5
dilutive,5
dinar,1
directionally,2
disablement,6
disbursals,4
disconnections,6
discontinuation,9
discounters,2
discounting,2
discretionary,8
disposals,5
disruptions,2
dissaving,8
distortive,8
distressed,7
distributable,9
distributions,9
diversification,7
diversifications,7
diversified,7
diversifier,7
divested,5
divesting,5
divestiture,5
divestitures,5
divestment,5
divesture,5
dividend,5
dividends,8
divident,8
dollar,1
downgrade,2
downgrades,2
downshift,2
downside,2
downsizing,6
downswing,2
downswings,2
downtrend,2
downturn,2
downturns,2
downward,2
downwards,2
drawdown,2
drawdowns,2
drugmaker,3
duopoly,7
durables,3
earnings,9
economy,2
economic,2
economies,3
economist,2
economists,2
efficiencies,8
eliminations,6
endowments,8
enplanement,9
equalization,8
equites,7
equity,7
equities,7
escalations,2
escrows,4
estimate,9
estimates,9
euro,1
eurodollar,7
eurodollars,7
euros,1
examinership,6
excess,8
exchangeable,5
excluding,9
exercisable,5
expansionary,2
expectations,2
expenditures,8
expense,9
expensed,9
expenses,8
expensing,9
expiration,7
expirations,2
expiry,7
expiries,7
expiring,7
export,3
exporter,3
exporters,3
exports,3
factoring,9
fallers,3
farmout,5
favorability,9
ferrochrome,3
finance,8
finances,8
financial,7
financing,4
firming,2
fiscal,8
fixed,7
flattish,2
flotations,5
flows,7
fluctuate,2
fluctuation,2
fluctuations,2
forecast,2
forecasted,9
forecaster,2
forecasting,2
forecasts,2
foreclosure,6
