word,cluster
aa,2
abandoners,8
abandonments,7
abas,8
abate,1
abatement,9
abatements,9
abbr,2
abbreviated,3
abduction,4
abductions,4
abductor,4
abductors,4
abeyance,6
abetment,6
abetter,2
abetters,2
abide,1
abiders,2
abigail,2
ability,2
abilities,2
able,1
abn,2
abnegating,2
abnormals,5
abolish,1
abolished,1
abolishing,1
abolishment,1
aborad,2
abord,2
abortions,4
abortus,2
about,2
abouts,2
above,2
aboveboard,1
abovementioned,6
abrazos,2
abreast,1
abridged,3
abridgments,2
abroad,2
abscond,4
absconder,4
absconders,4
absconding,6
absences,0
absentee,4
absenteeism,0
absentees,4
absentia,4
absinthium,2
absolutely,1
absorbability,2
abstain,1
abstained,4
abstaining,1
abstentions,4
abstr,2
abstracting,8
abstractor,3
abstractors,3
abuse,4
abusers,4
abut,2
abutter,7
abutters,7
abutting,7
acad,2
academy,0
academic,0
academical,2
academically,0
academics,0
academies,0
acce,2
accedence,2
acceder,2
accelerate,1
accelerated,1
accelerating,1
acceleration,8
accelerator,8
accept,1
acceptable,1
acceptance,1
acceptances,5
accepted,1
accepter,2
accepting,1
acception,2
access,8
accessability,8
accessable,8
accessary,9
accessed,8
accesses,8
accessibility,8
accessible,8
accessing,8
accession,6
accessioned,3
accessioning,3
accessor,8
accessorial,2
accident,7
accidental,2
accidentals,2
accidential,2
accidents,7
acclimation,0
acclimatization,6
accommodate,1
accommodated,1
accommodation,6
accommodations,0
accommodator,2
accommodators,2
accomodate,1
accompanier,2
accompanying,3
accomplices,4
accomplish,1
accomplishable,1
accomplishment,0
accomplishments,0
accord,1
accordance,9
accordant,2
according,2
accordingly,1
accords,1
account,3
accountability,1
accountable,1
accountably,1
accountancy,0
accountant,0
accountants,0
accounting,5
accounts,3
accredit,1
accreditation,0
accreditations,0
accredited,0
accrediting,0
accretes,2
accretionary,2
accretive,5
accruable,6
accrual,9
accruals,9
accrue,9
accrued,9
accruement,2
accruing,9
accts,8
accueil,2
accumulate,2
accumulated,2
accumulative,2
accumulatively,6
accuracy,8
accurate,3
accurately,8
accurateness,8
accus,4
accuser,4
accustoming,2
accustoms,2
acerbated,2
achievability,1
achievable,1
achieve,1
achieved,1
achievement,1
achievements,1
achievers,0
achieving,1
acidifiers,2
acidulated,2
aciduria,2
acknow,2
acknowledgments,3
acoustician,0
acquirable,8
acquire,1
acquired,2
acquirement,2
acquirements,2
acquirer,5
acquirers,5
acquiring,1
acquisition,5
acquisitional,2
acquisitions,5
acquisitor,2
acquital,4
acquittal,4
acquittals,4
acronyms,3
across,2
acrostics,2
acting,1
action,1
actionability,8
actionable,8
actions,1
activate,8
activated,8
activating,1
activations,8
active,1
actively,1
activists,4
activity,2
activities,1
acton,2
actual,2
actually,2
actuals,8
actuary,0
actuarial,9
actuarially,9
actuaries,5
actus,2
acuities,2
acupuncturists,0
acute,2
ad,3
adai,2
adays,2
adalat,6
adaptability,8
adaptable,8
adaptations,2
adaption,2
adaptions,2
adaptiveness,2
adaptivity,8
add,1
added,1
addenda,3
addendum,3
addendums,3
addictives,2
adding,1
addition,2
additional,1
additionally,2
additions,2
additur,9
address,1
addressability,8
addressable,8
addressed,1
addressee,3
addressees,3
addresses,3
addressing,1
adducted,2
aden,2
adenin,2
adequacy,9
adequacies,1
adequate,1
adequately,1
adhere,1
adhered,1
adherences,2
adhering,1
adhesively,2
adirondack,2
adjacency,8
adjacencies,8
adjacent,7
adjacently,2
adjoin,7
adjoined,7
adjoining,7
adjourn,4
adjourning,4
adjournment,4
adjournments,6
adjudging,1
adjudicate,9
adjudicated,9
adjudicating,9
adjudication,9
adjudications,9
adjudicative,9
adjudicator,9
adjudicatory,9
adjudicators,0
adjunct,0
adjuncts,0
adjusted,5
adjuster,9
adjusters,9
adjustment,5
adjustments,5
adjustor,9
adjustors,9
adjutant,0
admeasuring,6
administer,1
administered,1
administering,1
