word,cluster
airfares,2
anticompetitive,0
antimonopoly,0
antitrust,0
auction,8
auctions,8
bankrupcy,3
bankrupt,3
bidders,8
buy,1
buying,1
cheaper,7
cheapest,7
competitiveness,4
consolidator,7
consortiums,3
contestability,4
contracts,3
costlier,7
deals,3
deregulate,4
deregulated,4
deregulating,4
deregulation,4
deregulations,4
devaluate,3
devaluating,3
discount,7
discounting,7
discounts,7
duopoly,0
duopolies,0
economics,4
economising,3
fares,2
inefficiencies,4
inefficiently,3
liberalization,4
liberalized,4
lowball,5
markup,7
markups,7
monetise,6
monetising,6
monetization,6
monetizing,6
monopoly,0
mutualisation,4
nationalize,3
nationalized,3
offloading,3
overbanked,3
overbid,5
overbidding,3
overbooking,2
overbuy,3
overbuilding,4
overinvest,3
overinvesting,3
overprice,2
overpricing,2
overpromise,3
overregulating,4
pyramiding,4
premium,7
prepay,7
prepaid,7
preselling,1
presold,1
price,2
priced,7
pricer,7
prices,2
pricier,7
pricing,2
privatization,4
privatized,3
profitable,3
profitably,3
prohibitively,7
purchasing,1
rationing,4
rebating,4
rebuying,3
regulator,4
regulatory,4
regulators,4
renationalize,3
renationalized,3
renegotiated,3
reprivatization,3
reregulation,4
resale,1
reselling,1
sale,8
saleability,1
saleyard,2
sell,1
selling,1
skyrocketing,2
subsidy,4
subsidies,4
subsidization,4
surcharges,2
unaffordable,2
unbundle,9
unbundled,9
unbundling,9
uncompetitive,3
uncontracted,3
underbid,5
underprice,7
underpriced,7
underpricing,4
underquoting,3
uneconomic,3
unprofitability,3
unprofitable,3
unprofitably,3
unregulated,4
unsalable,3
unsaleable,1
unsold,1
unsubsidized,7
unsustainable,4
